rest_id,zomato_url,name,city,area,rating,rating_count,telephone,cusine,cost_for_two,address,online_order,table_reservation,delivery_only,famous_food,longitude,latitude
101385,https://www.zomato.com/secret-ingredients-food-truck,Secret Ingredients,Lucknow,West Lucknow,2.9,9.0,+91 9161253969,Fast Food,300.0,"E Block, Rajajipuram, Lucknow",False,False,False,Not available,80.8785558119,26.8407531976
101399,https://www.zomato.com/lucknow/delight-foods-1-indira-nagar,Delight Foods,Lucknow,Indira Nagar,3.2,8.0,+91 9005948944,"North Indian, Chinese",400.0,"Chandan Road, Indira Nagar, Lucknow",False,False,False,Not available,81.0059614107,26.904451411300002
101406,https://www.zomato.com/lucknow/colours-by-royal-cafe-royal-inn-hazratganj,Colours by Royal Cafe - Royal Inn,Lucknow,Hazratganj,4.2,838.0,+91 7505777772 +91 9369351905,"North Indian, Mughlai, Chinese, Continental",1500.0,"3rd Floor, 9/7 Royal Inn, Opposite Saharaganj Mall, Hazratganj, Lucknow",True,False,False,"Butter Chicken , Noodle , Kulfi , Dal Makhani , Mocktails , Biryani , Malai Tikka",80.9450923651,26.8561185565
101417,https://www.zomato.com/lucknow/ujala-sweets-chowk,Ujala Sweets,Lucknow,Chowk,3.3,11.0,+91 9839406508,"Desserts, Street Food",150.0,"Mirza Mandi, Chowk, Lucknow",False,False,False,Not available,80.90633846819999,26.8692537068
101424,https://www.zomato.com/lucknow/frozen-junction-gomti-nagar,Frozen Junction,Lucknow,Gomti Nagar,4.6,827.0,+91 8574242566,"Desserts, Ice Cream",500.0,"2/60, Viram Khand, Near Patrakarpuram Crossing Gomti Nagar, Lucknow",True,False,False,"Ice Cream Roll , Waffles , Rolls , Malai Paan , Momos , Nachos , Sandwich",80.999061428,26.8496383542
101433,https://www.zomato.com/lucknow/lazeezo-restaurant-gomti-nagar,Lazeezo Restaurant,Lucknow,Gomti Nagar,3.2,9.0,+91 9628295090,"North Indian, Chinese",700.0,"1/9, Viram Khand, Near Patrakarpuram Chauraha, Gomti Nagar, Lucknow",True,False,False,Not available,81.0001922,26.8528597
101438,https://www.zomato.com/lucknow/fusion-flavour-aliganj,Fusion Flavour,Lucknow,Aliganj,4.4,536.0,+91 5224303430,"North Indian, Biryani, Mughlai, Chinese",750.0,"Plot 10, Sector 9, Vikas Nagar, Aliganj, Lucknow",True,True,False,"Mutton Handi , Butter Chicken , Noodle , Naan , Biryani , Vegetable Noodles",80.9616087377,26.8902184516
101451,https://www.zomato.com/lucknow/closet-fashion-cafe-mahanagar,Closet Fashion Cafe,Lucknow,Mahanagar,3.3,6.0,+91 8141424540,Cafe,400.0,"C 142, Sector A, Mahanagar, Lucknow",False,False,False,Not available,80.953496,26.8741
101455,https://www.zomato.com/lucknow/free-spirit-gomti-nagar,Free Spirit,Lucknow,Gomti Nagar,4.3,750.0,+91 8175956711,"Cafe, Italian",750.0,"Mandi Parishad Road, Vishesh Khand 2, Near Corporation Bank, Above Vishal Steel/Nerolac Paints, Opposite Geetanjali Interior Planet, Gomti Nagar, Lucknow",True,False,False,"Pizza , White Sauce Pasta , Burgers , Pasta Alfredo , Hot Chocolate , Sandwich , Mocktails",81.0151546821,26.86742452
101459,https://www.zomato.com/lucknow/mauja-hi-mauja-aliganj,Mauja Hi Mauja,Lucknow,Aliganj,3.2,8.0,0522 4303888,"Street Food, Chinese, North Indian, South Indian",300.0,"MGS 21, Lower Ground Floor, Below Taj Shoe Co, Kapoorthala Road, Aliganj, Lucknow",True,False,False,Not available,80.9416759,26.8859363
101464,https://www.zomato.com/lucknow/cafe-unplugged-gomti-nagar,Cafe Unplugged,Lucknow,Gomti Nagar,4.0,906.0,+91 7905113644,Cafe,500.0,"5/12 Vinay Khand, Near Gomti Nagar Station, Gomti Nagar, Lucknow",True,False,False,"Pizza , Noodle , Honey Chilli Potatoes , Garlic Bread , Pasta Alfredo , Kit Kat Shake , Spring Roll",81.0024889559,26.8595954102
101475,https://www.zomato.com/lucknow/jai-mata-di-lassi-bhandar-nishatganj,Jai Mata Di Lassi Bhandar,Lucknow,Nishatganj,3.3,12.0,+91 9044591155,"Mithai, Beverages, Indian",100.0,"Alambagh Marg, Talkatora Road, Ramprasadkhera, Alambagh, Lucknow, Uttar Pradesh 226005",False,False,False,Not available,80.893532,26.830576
101477,https://www.zomato.com/lucknow/manish-eating-point-gomti-nagar,Manish Eating Point,Lucknow,Gomti Nagar,4.1,1590.0,0522 4005627,"Mughlai, North Indian, Chinese, Rolls",400.0,"3/40, Vinay Khand, Patrakarpuram Chauraha, Gomti Nagar, Lucknow",False,False,False,"Rolls , Biryani , Shawarma , Chicken Masala , Chicken Roll , Chicken Shawarama , Butter Chicken",81.000575535,26.853078315799998
101489,https://www.zomato.com/lucknow/the-dinner-restaurant-indira-nagar,The Dinner Restaurant,Lucknow,Indira Nagar,3.0,8.0,+91 9415764895 +91 5224234115,"Chinese, North Indian, Mughlai",1100.0,"B-376 Indira Nagar, Lucknow, Indira Nagar",False,False,False,Not available,80.9801052511,26.8766838007
101493,https://www.zomato.com/lucknow/mcdonalds-gomti-nagar,McDonald's,Lucknow,Gomti Nagar,4.3,499.0,+91 9919990586,"Burger, Fast Food",500.0,"Ground Floor, Fun Republic Mall, Gomti Nagar, Lucknow",False,False,False,"Burgers , Fries , Maharaja Mac , Mc Chicken , Mcaloo Tikki , Aloo Tikki",80.9761292115,26.8581614902
101506,https://www.zomato.com/lucknow/mymeal-1-nishatganj,MYmeal,Lucknow,Nishatganj,3.0,5.0,+91 9044445446,Healthy Food,250.0,"Laxmi Sahai Road, Model House, Lucknow",False,False,False,Not available,80.9553115815,26.8635931812
101510,https://www.zomato.com/lucknow/bikanervala-indira-nagar,Bikanervala,Lucknow,Indira Nagar,3.8,552.0,0522 4113880 0522 4113881,"North Indian, South Indian, Desserts, Chinese, Fast Food",500.0,"B 15, Near Bhootnath, Indira Nagar, Lucknow",False,False,False,"Pav Bhaji , Dhokla , Raj Kachori , Chole Bhature , Idli , Chinese Platter , Tea",80.9820998088,26.8721036021
101522,https://www.zomato.com/lucknow/esselates-al-bake-com-aliganj,Esselate's Al-Bake.Com,Lucknow,Aliganj,3.0,0.0,0522 4962030,Mughlai,200.0,"1/13 Vikas Nagar, Lucknow",True,False,True,Not available,80.9560025856,26.9016092086
101528,https://www.zomato.com/lucknow/al-baike-aliganj,Al - Baike,Lucknow,Aliganj,3.8,717.0,+91 8176990000,Fast Food,150.0,"A-1/15, Sector H, Aliganj, Lucknow",True,False,False,"Burgers , Shawarma , Chicken Burger , Chicken Popcorn , Chicken Shawarama , Chicken Lollipop , Biryani",80.942924805,26.894133509099998
101537,https://www.zomato.com/lucknow/al-baik-rj-crispy-aliganj,Al-baik Rj Crispy,Lucknow,Aliganj,3.1,4.0,+91 7233099999,Fast Food,300.0,"2/3, LGF Narain Plaza, Sector - E, Jankipuram, Aliganj, Lucknow",False,False,False,Not available,80.9428806,26.9101413
101543,https://www.zomato.com/lucknow/madhur-milan-aminabad,Madhur Milan,Lucknow,Aminabad,3.9,335.0,0522 4048128 0522 4048127,"South Indian, Chinese, Street Food, Fast Food",400.0,"29 & 30, Near Hanuman Mandir, Aminabad, Lucknow",True,False,False,"Chaat , Masala Dosa , Kulfi Faluda , Basket Chat , Aloo Tikki , Chole Bhature",80.9283547103,26.8466586648
101551,https://www.zomato.com/lucknow/om-shree-ganpati-mishthan-bhandar-restaurant-aliganj,Om Shree Ganpati Mishthan Bhandar & Restaurant,Lucknow,Aliganj,3.1,9.0,+91 9670004100,"Chinese, Mithai, North Indian, Street Food",200.0,"3/1256, Near Gol Choraha, Bhawani Bazaar, Jankipuram Vistar, Aliganj, Lucknow",False,False,False,Not available,80.9418096766,26.9369086197
101559,https://www.zomato.com/lucknow/ajay-veg-non-veg-point-hazratganj,Ajay Veg & Non Veg Point,Lucknow,Hazratganj,4.1,517.0,+91 9936156222,North Indian,500.0,"129/1/KA, China Bazaar Road, Behind Tulsi Cinema, Hazratganj, Lucknow",True,False,False,Not available,80.9361518919,26.8521815428
101568,https://www.zomato.com/lucknow/aminabad-wala-gomti-nagar,Aminabad Wala,Lucknow,Gomti Nagar,3.1,4.0,+91 7905967211,North Indian,450.0,"3/147, Vishesh Khand Gomti Nagar, Lucknow",True,False,False,Not available,81.0164406881,26.865977191
101576,https://www.zomato.com/lucknow/grandson-of-tunday-kababi-khurram-nagar,Grandson Of Tunday Kababi,Lucknow,Khurram Nagar,4.0,428.0,Not Available,"Mughlai, Lucknowi",400.0,"Shop No. 3, Star Plaza, Picnic Spot Road, Near Petrol Pump, Khurram Nagar, Lucknow",True,False,False,"Chicken Biryani , Kebab Paratha , Mughlai Paratha",80.9627490118,26.8857874225
101582,https://www.zomato.com/lucknow/the-loudspeaker-gomti-nagar,The Loudspeaker,Lucknow,Gomti Nagar,2.7,6.0,+91 8787084024 +91 8577972430,"North Indian, Fast Food",200.0,"6/274, Vineet Khand, Opposite Central Bank Of India, Gomti Nagar, Lucknow",True,False,False,Not available,81.0145991,26.8551037
101591,https://www.zomato.com/lucknow/foodie-baba-aashiana,Foodie Baba,Lucknow,Aashiana,4.1,543.0,+91 9161111612,"Cafe, Burger, Pizza",350.0,"M-206 Sector G, Aashiana, Lucknow Aashiana",True,False,False,"Burgers , Pizza , Kit Kat Shake , Peri Peri Fries , Chicken Burger , Fried Cheese , Pasta",80.9079333767,26.7865144648
101599,https://www.zomato.com/lucknow/indian-dairy-sweets-rajajipuram,Indian Dairy & Sweets,Lucknow,Rajajipuram,3.2,10.0,+91 7080056728 +91 9793333353,Mithai,400.0,"E - Block, Rajajipuram, Lucknow",False,False,False,Not available,80.8765216917,26.839049197199998
101608,https://www.zomato.com/lucknow/kitchen-king-1-aliganj,Kitchen King,Lucknow,Aliganj,3.4,713.0,+91 7518444455,"North Indian, Mughlai",300.0,"Sector Q Chauraha, B-1/47, Aliganj, Lucknow, Uttar Pradesh 226024",True,False,False,"Kadai Paneer , Noodle , Paneer Lababdar , Chowmein",80.943834,26.902773999999997
101616,https://www.zomato.com/lucknow/mummas-kitchen-nirala-nagar,Mummas Kitchen,Lucknow,Nirala Nagar,3.0,0.0,+91 9415702016,North Indian,150.0,"DS-22, Nirala Nagar, Lucknow",True,False,False,Not available,80.9366083,26.872159999999997
101625,https://www.zomato.com/lucknow/aryan-familys-delight-hazratganj,Aryan Family's Delight,Lucknow,Hazratganj,3.8,665.0,0522 2238000 0522 2236000,"North Indian, Street Food, Fast Food",300.0,"Ground Floor, Aryan Building, Near Raj Bhavan, MG Marg, Hazratganj, Lucknow",True,False,False,"Momos , Dal Makhani , Noodle , Masala Dosa , Butter Chicken , Pizza , Paneer Tikka Masala",80.9470024332,26.8437530854
101629,https://www.zomato.com/lucknow/local-spoon-restaurant-aashiana,Local Spoon Restaurant,Lucknow,Aashiana,3.0,5.0,+91 8707468857,North Indian,300.0,"Villa 1, Creative Convent Inter College, Shanti Nagar, Sarojini Nagar, Aashiana, Lucknow",True,False,False,Not available,80.8695,26.756306
101641,https://www.zomato.com/lucknow/cafe-by-default-hazratganj,Cafe By Default,Lucknow,Hazratganj,4.1,854.0,+91 7054177770 +91 7054277770,"Chinese, Continental, Italian, North Indian, Cafe",1000.0,"1st Floor, 11 MG Marg, Hazratganj, Lucknow",False,True,False,"Pasta , Pizza , Mojito , Cold Coffee , Salad , Cappuccino , Cocktails",80.9406486154,26.8508363701
101646,https://www.zomato.com/lucknow/london-dairy-ice-creams-gomti-nagar,London Dairy Ice Creams,Lucknow,Gomti Nagar,3.1,7.0,+91 9598876080,Ice Cream,350.0,"Shop B4, Tilak Marg, Butler Road, Gomti Nagar, Lucknow",False,False,False,Not available,0.0,0.0
101657,https://www.zomato.com/lucknow/eiffel-cafe-gomti-nagar,Eiffel Cafe,Lucknow,Gomti Nagar,4.4,509.0,+91 8948046689 0522 4303222,"North Indian, Continental, Chinese, Momos",900.0,"1/155D, Amar Shaheed Path, Vineet Khand 1, Gomti Nagar, Lucknow",True,False,False,"Pasta , Pizza , Paan Shot , Tikka , Mezze Platter , Butter Naan , Chicken Satay",81.0082329065,26.8511136619
101661,https://www.zomato.com/lucknow/fresh-chicken-mutton-nishatganj,Fresh Chicken &  Mutton,Lucknow,Nishatganj,3.1,7.0,+91 9839872516 +91 9795934586,Mughlai,300.0,"512/696/1, Near Pahli Gali Masjid, Nishatganj, Lucknow",False,False,False,Not available,80.95529515300001,26.8670249423
101675,https://www.zomato.com/mashibiryani,Mashi Biryani World,Lucknow,Chowk,4.1,893.0,+91 7081165795 +91 9598496099,Biryani,300.0,"Opposite Khunkhunji Girls Degree College, Nimbu Park Road, Chowk, Lucknow",False,False,False,"Raita , Chicken Paprika , Hyderabadi Chicken Dum Biryani , Hydrabadi Biryani , Mutton Awadhi Biryani , Shahi Tukda , Mirch Ka Saalan",80.9074582905,26.869429565500003
101677,https://www.zomato.com/lucknow/nav-bharat-restaurant-charbagh,Nav Bharat Restaurant,Lucknow,Charbagh,3.0,6.0,+91 9889366115 +91 7057974715,"North Indian, Chinese",700.0,"Charbagh Road, Naka Hindola, Charbagh, Lucknow",True,False,False,Not available,80.921364,26.832746999999998
101694,https://www.zomato.com/lucknow/pal-diary-lalbagh,Pal Diary,Lucknow,Lalbagh,3.2,8.0,+91 9415422728,Mithai,100.0,"92/13, Gautam Budh Marg, Lucknow Nagar Nigam Zone-1 Lalbagh, Lucknow",True,False,False,Not available,80.9311069921,26.8488205254
101695,https://www.zomato.com/lucknow/urban-qettle-gomti-nagar,Urban Qettle,Lucknow,Gomti Nagar,4.2,567.0,+91 8037971388,"North Indian, European, Mediterranean",1200.0,"Ground Floor, Shop G-12, Cyber Height, Vibhuti Khand, Gomti Nagar, Lucknow",True,True,False,"Cocktails , Pizza , Pasta , Mocktails , Biryani , Beer , Burgers",81.0102023184,26.867875538699998
101707,https://www.zomato.com/lucknow/taste-of-lucknow-indira-nagar,Taste Of Lucknow,Lucknow,Indira Nagar,3.0,0.0,+91 9125105601,"North Indian, Chinese",200.0,"20/43, NH-24A, Sector 20, Indira Nagar, Lucknow",True,False,False,Not available,80.983502,26.885821000000004
101711,https://www.zomato.com/lucknow/rattilals-aliganj,Rattilals,Lucknow,Aliganj,3.9,425.0,051 22600902,"Fast Food, Mithai",200.0,"Shop.13, Kailash Plaza, Behind Puraniya, Aliganj, Lucknow",True,False,False,"Jalebi , Chole Bhature , Badam Milk , Dahi Vada , Rabri",80.9445683286,26.893415873400002
101725,https://www.zomato.com/lucknow/chicken-n-wheels-indira-nagar,"Chicken ""n"" Wheels",Lucknow,Indira Nagar,2.9,9.0,+91 9517424242,"Mughlai, Biryani",500.0,"Lekhraj Dollar, Behind Spencer Faizabad Road, Lucknow",False,False,False,Not available,80.98442997779999,26.873468559499997
101730,https://www.zomato.com/lucknow/sher-e-punjab-aliganj,Sher-e-Punjab,Lucknow,Aliganj,4.0,559.0,+91 9455933300 +91 8874328191,North Indian,400.0,"Vivek Complex, Kapoorthala, Aliganj, Lucknow",False,False,False,"Paneer Parantha , Paratha , Kadhi , Chole , Raita",80.9468153492,26.8821457029
101740,https://www.zomato.com/lucknow/new-sai-baba-kachodi-bhander-alambagh,New Sai Baba Kachodi Bhander,Lucknow,Alambagh,3.1,5.0,Not Available,Street Food,100.0,"Alambagh Chouraha, Alambagh, Lucknow",False,False,False,Not available,80.9012255073,26.812612967
101749,https://www.zomato.com/lucknow/punjabi-chaap-corner-aliganj,Punjabi Chaap Corner,Lucknow,Aliganj,3.6,495.0,+91 7755001619,"North Indian, Momos",200.0,"Shop 4, D 78, Sector P, Aliganj, Lucknow",True,False,False,"Malai Chaap , Momos , Biryani , Soya Chaap , Rolls , Afghani Chaap , Achari Chaap",80.94381,26.90287
101757,https://www.zomato.com/lucknow/maa-ki-rasoi-aminabad,Maa Ki Rasoi,Lucknow,Aminabad,2.9,5.0,+91 9838287512,North Indian,100.0,"Pandit Bardana Store, Near Police Chowki, Subhash Marg, Pandey Ganj, Dugawan, Aminabad, Lucknow",True,False,False,Not available,80.9147993,26.851334
101769,https://www.zomato.com/lucknow/coffee-culture-1-mahanagar,Coffee Culture,Lucknow,Mahanagar,4.2,709.0,0522 6673688,"Cafe, Italian, Mexican",800.0,"1st Floor, B 939/A, Mandir Marg, Gole Market, Mahanagar, Lucknow",True,True,False,"Coffee , Pasta , Pizza , Sandwich , Mocktails , Maggi , Chocolate Shake",80.9569302946,26.8734257927
101771,https://www.zomato.com/lucknow/flavours-indira-nagar,Flavours,Lucknow,Indira Nagar,3.0,7.0,+91 9161695444,"North Indian, Chinese, Fast Food",400.0,"Shop 14-16, 1st Floor, Goel Enclave, Indira Nagar, Lucknow",False,False,False,Not available,81.0563949868,26.8884778177
101784,https://www.zomato.com/lucknow/sharma-chai-lalbagh,Sharma Chai,Lucknow,Lalbagh,4.5,280.0,+91 9918661668,"Tea, Street Food",100.0,"6/A Balmiki Marg Lalbagh, Near Old L.D.A. Office, Kaiserbagh Officer's Colony, Lalbagh, Lucknow",True,False,False,"Tea , Samosa , Bun Makkhan , Bun Butter , Sharma Ji Ki Chai , Aloo Paratha , Poha",80.9365250543,26.8484995544
101786,https://www.zomato.com/lucknow/shubham-fast-food-center-khurram-nagar,Shubham Fast Food Center,Lucknow,Khurram Nagar,2.9,8.0,+91 8808699953,"Chinese, Fast Food",250.0,"5/896 Vikas Nagar, Khurram Nagar",False,False,False,Not available,80.9645994008,26.8935896014
101799,https://www.zomato.com/lucknow/mainland-china-gomti-nagar,Mainland China,Lucknow,Gomti Nagar,4.4,757.0,0639 4651323 0639 4651326,"Chinese, Asian, Sushi, Japanese, Thai",1500.0,"3rd Floor, Riverside Mall, Vipin Khand, Gomti Nagar, Lucknow",True,False,False,"Noodle , Dumplings , Jasmine Tea , Lunch Buffet , Chicken Soup , Mocktails , Pan Fried Noodles",80.97277209159999,26.852153425100003
101806,https://www.zomato.com/lucknow/laziz-food-point-alambagh,Laziz Food Point,Lucknow,Alambagh,2.9,8.0,+91 8953592774,"North Indian, Chinese, South Indian",600.0,"Barganwa, Near S.K.D. Hospital, Alambagh, Lucknow",False,False,False,Not available,80.899425,26.797653999999998
101816,https://www.zomato.com/lucknow/wadhwa-bakers-alambagh,Wadhwa Bakers,Lucknow,Alambagh,4.4,544.0,0522 4075645 0522 2431921,"Bakery, Fast Food",400.0,"Opposite Krishna Nagar, Kotwali, Kanpur Road, Alambagh, Lucknow",True,False,False,"Fruit Cake , Chocolate Muffin , Vanilla Muffins , Cheese Patty , Sandwich , Tea , Pineapple Cake",80.8923302963,26.7952003672
101821,https://www.zomato.com/lucknow/d-brunchili-restaurant-charbagh,D Brunchili Restaurant,Lucknow,Charbagh,3.0,0.0,0522 4052900,"North Indian, Chinese, Beverages",600.0,"Hotel Amarpreet Pandariba Road, Charbagh, Lucknow",True,False,False,Not available,80.9186358,26.8346381
101833,https://www.zomato.com/lucknow/el-gusto-2-aliganj,El Gusto,Lucknow,Aliganj,3.2,11.0,+91 6391555566,"Rolls, Fast Food",250.0,"Sec-H, Near Kendriya Bhawan ,Puraniya Chauraha Aliganj, Lucknow",False,False,False,Not available,80.945611,26.892427
101837,https://www.zomato.com/lucknow/bombay-remix-1-gomti-nagar,Bombay Remix,Lucknow,Gomti Nagar,3.9,301.0,+91 8675999997 +91 8675999998,"North Indian, Chinese, Continental, Desserts",800.0,"CP-1 Viraj Khand Rohit Tower, Gomti Nagar, Lucknow",True,False,False,"Pizza , Pasta , Brownie , Sandwich , Mocktails , Waffles , Tea",81.02125268430001,26.8517403327
101849,https://www.zomato.com/lucknow/lbs-coffee-point-aliganj,LBS Coffee Point,Lucknow,Aliganj,3.1,8.0,+91 9415080520,"Chinese, South Indian, Fast Food",200.0,"Lal Bahadur Shashtri Marg, Aliganj Lucknow, Aliganj, Lucknow",False,False,False,Not available,80.9446095675,26.909117300300004
101854,https://www.zomato.com/lucknow/pind-balluchi-gomti-nagar,Pind Balluchi,Lucknow,Gomti Nagar,4.0,579.0,0522 4113700 +91 8052886688,North Indian,1000.0,"2nd Floor, Wave Mall, Gomti Nagar, Lucknow",True,False,False,"Kurkure Mushrooms , Dahi Ke Kebab , Naan , Biryani , Mocktails , Chicken Tikka Masala , Kadhai Paneer",80.9973887354,26.8699056988
101863,https://www.zomato.com/lucknow/punnu-tiffin-service-indira-nagar,Punnu Tiffin Service,Lucknow,Indira Nagar,3.0,0.0,+91 7521803003,North Indian,200.0,"B-2217, Block B, Near Ujala Hospital, Indira Nagar, Lucknow",True,False,True,Not available,80.9822315,26.8813066
101873,https://www.zomato.com/lucknow/be-the-beer-gomti-nagar,Be The Beer,Lucknow,Gomti Nagar,4.3,700.0,+91 9140677938,"North Indian, Chinese, Italian, Mexican",1200.0,"A110, First Floor, Cyber Heights, Above Nexa Showroom, Vibhuti Khand, Gomti Nagar, Lucknow",True,True,False,"Pasta , Risotto , Malai Broccoli , Fruit Beer , Martini , Cocktails , Chilli Chicken",81.00937888029999,26.8680071354
101879,https://www.zomato.com/lucknow/delhis-chicken-waala-alambagh,Delhi's Chicken Waala,Lucknow,Alambagh,3.3,11.0,0522 4001597 +91 9369140979,North Indian,400.0,"Opposite Police Station, Krishna Nagar, Alambagh, Lucknow",False,False,False,Not available,80.8917140588,26.7947520518
101891,https://www.zomato.com/lucknow/cappuccino-blast-hazratganj,Cappuccino Blast,Lucknow,Hazratganj,4.2,1033.0,+91 9335215414 +91 8127436587,"Cafe, Fast Food",700.0,"12, Mall Avenue, Near, Hazratganj, Lucknow",False,False,False,"Coffee , Cappuccino Blast , Kit Kat Shake , Pasta , Sandwich , Chocolate Shake , Honey Chilli Potatoes",80.94775110479999,26.8336543233
101896,https://www.zomato.com/lucknow/hari-fast-food-hazratganj,Hari Fast Food,Lucknow,Hazratganj,3.0,6.0,Not Available,Chinese,200.0,"New Berry Road, Picup Colony, Butler Colony, Hazratganj, Lucknow",False,False,False,Not available,80.9564648437,26.8506975
101910,https://www.zomato.com/lucknow/ritzz-continental-corner-gomti-nagar,Ritzz Continental Corner,Lucknow,Gomti Nagar,3.8,308.0,+91 8174919191,"North Indian, Chinese, Fast Food, South Indian, Street Food",700.0,"Eldeco Corporate Tower, Vibhuti Khand, Gomti Nagar, Lucknow",True,False,False,"Chaat , Aloo Tikki , Thali , Panipuri , Spring Roll , Dal Makhani , Gulab Jamun",81.0068012774,26.8679138214
